1	0.4888888888888889
3	0.611764705882353
4	0.6666666666666666
7	0.6
8	0.6391752577319587
10	0.7090909090909091
11	0.5441176470588235
12	0.7160493827160493
19	0.6486486486486487
21	0.7777777777777778
22	0.7297297297297297
39	0.6907216494845361
45	0.7247706422018348
46	0.6170212765957447
49	0.5
53	0.4146341463414634
54	0.6818181818181818
56	0.6605504587155964
59	0.5432098765432098
60	0.8309859154929577
62	0.7857142857142857
65	0.6138613861386139
68	0.6666666666666666
71	0.6831683168316832
72	0.7037037037037037
77	0.7108433734939759
78	0.7875
80	0.6617647058823529
81	0.5555555555555556
83	0.6788990825688074
84	0.6575342465753424
85	0.8148148148148148
86	0.6029411764705882
87	0.7682926829268293
90	0.7115384615384616
99	0.6046511627906976
100	0.7428571428571429
101	0.6551724137931034
103	0.7023809523809523
104	0.8181818181818182
106	0.6710526315789473
107	0.6046511627906976
108	0.7662337662337663
115	0.5365853658536586
117	0.6666666666666666
119	0.7571428571428571
127	0.7777777777777778
128	0.6976744186046512
129	0.6931818181818182
130	0.6962025316455697
134	0.6794871794871795
138	0.7023809523809523
139	0.7073170731707317
145	0.6
146	0.7311827956989247
147	0.618421052631579
150	0.6282051282051282
152	0.7380952380952381
153	0.6744186046511628
157	0.6181818181818182
158	0.5952380952380952
163	0.5730337078651685
165	0.7058823529411765
167	0.6463414634146342
168	0.6933333333333334
170	0.7466666666666667
173	0.6372549019607843
174	0.7023809523809523
175	0.7108433734939759
176	0.6891891891891891
178	0.5783132530120482
180	0.6330275229357798
181	0.6746987951807228
182	0.675
183	0.7444444444444445
190	0.6527777777777778
192	0.7272727272727273
201	0.5568181818181818
204	0.5909090909090909
205	0.7564102564102564
207	0.6455696202531646
208	0.6666666666666666
209	0.6697247706422018
210	0.6513761467889908
214	0.6352941176470588
220	0.691358024691358
221	0.5930232558139535
223	0.6666666666666666
224	0.5737704918032787
227	0.6282051282051282
229	0.6206896551724138
230	0.7029702970297029
231	0.6547619047619048
232	0.8026315789473685
234	0.6630434782608695
236	0.6666666666666666
237	0.6951219512195121
238	0.6419753086419753
239	0.7721518987341772
241	0.8888888888888888
244	0.7128712871287128
247	0.7441860465116279
249	0.6136363636363636
251	0.6574074074074074
254	0.6153846153846154
256	0.7236842105263158
261	0.5517241379310345
264	0.7625
267	0.7058823529411765
269	0.7009345794392523
273	0.6931818181818182
280	0.6263736263736264
282	0.7073170731707317
283	0.6447368421052632
284	0.6831683168316832
286	0.675
295	0.5921052631578947
296	0.5625
298	0.7439024390243902
302	0.39344262295081966
303	0.7023809523809523
304	0.6333333333333333
308	0.627906976744186
309	0.638095238095238
316	0.6597938144329897
319	0.7926829268292683
321	0.6627906976744186
322	0.5925925925925926
323	0.6904761904761905
326	0.72
327	0.14772727272727273
330	0.4157303370786517
332	0.8024691358024691
334	0.6067415730337079
335	0.5342465753424658
338	0.6046511627906976
339	0.7011494252873564
341	0.7407407407407407
342	0.6447368421052632
343	0.6792452830188679
344	0.5813953488372093
359	0.6153846153846154
362	0.6666666666666666
372	0.7065217391304348
374	0.7307692307692307
375	0.6904761904761905
378	0.7974683544303798
380	0.6153846153846154
381	0.5697674418604651
385	0.6477272727272727
386	0.6329113924050633
387	0.6428571428571429
388	0.6582278481012658
392	0.6712328767123288
393	0.6074766355140186
394	0.7160493827160493
406	0.6712328767123288
408	0.6179775280898876
409	0.6575342465753424
412	0.6330275229357798
413	0.6463414634146342
417	0.6206896551724138
422	0.6404494382022472
426	0.7010309278350515
427	0.7383177570093458
430	0.6125
433	0.6025641025641025
438	0.6790123456790124
440	0.76
442	0.6481481481481481
449	0.7211538461538461
450	0.68
453	0.6421052631578947
454	0.5648148148148148
459	0.5609756097560976
464	0.625
466	0.6582278481012658
469	0.6237623762376238
471	0.6909090909090909
474	0.5853658536585366
475	0.7176470588235294
478	0.7
480	0.7532467532467533
481	0.5411764705882353
485	0.775
496	0.6164383561643836
499	0.7195121951219512
504	0.6956521739130435
505	0.5925925925925926
508	0.6666666666666666
510	0.7023809523809523
514	0.6705882352941176
516	0.6470588235294118
523	0.73
525	0.5443037974683544
526	0.7339449541284404
527	0.7283950617283951
528	0.6753246753246753
530	0.5542168674698795
532	0.782608695652174
533	0.6759259259259259
536	0.5365853658536586
537	0.65
538	0.6753246753246753
539	0.8205128205128205
543	0.7432432432432432
544	0.7613636363636364
545	0.7222222222222222
549	0.6132075471698113
550	0.660377358490566
551	0.7894736842105263
554	0.45
557	0.4520547945205479
559	0.7045454545454546
561	0.6627906976744186
562	0.5555555555555556
563	0.6746987951807228
564	0.5393258426966292
565	0.6052631578947368
566	0.6794871794871795
567	0.6304347826086957
569	0.675
572	0.6
575	0.9272727272727272
581	0.6976744186046512
583	0.7222222222222222
586	0.6265060240963856
590	0.7837837837837838
593	0.725
599	0.6309523809523809
600	0.7641509433962265
602	0.5616438356164384
603	0.6867469879518072
604	0.6111111111111112
605	0.6153846153846154
607	0.7108433734939759
610	0.8076923076923077
612	0.6944444444444444
622	0.6666666666666666
623	0.8256880733944955
626	0.7272727272727273
627	0.8088235294117647
629	0.582089552238806
634	0.8118811881188119
637	0.6835443037974683
642	0.6891891891891891
643	0.647887323943662
645	0.7469879518072289
646	0.6428571428571429
647	0.775
648	0.4782608695652174
652	0.4868421052631579
656	0.7428571428571429
659	0.6428571428571429
660	0.6923076923076923
663	0.6626506024096386
664	0.6886792452830188
666	0.7142857142857143
669	0.6338028169014085
670	0.5285714285714286
671	0.6301369863013698
674	0.7422680412371134
683	0.7402597402597403
685	0.5675675675675675
686	0.7125
690	0.7435897435897436
697	0.5540540540540541
700	0.5925925925925926
702	0.7702702702702703
703	0.7671232876712328
705	0.7777777777777778
707	0.7090909090909091
708	0.8615384615384616
713	0.75
714	0.6567164179104478
722	0.704225352112676
725	0.6375
726	0.6296296296296297
730	0.6792452830188679
732	0.7070707070707071
733	0.6142857142857143
734	0.631578947368421
735	0.8076923076923077
739	0.7468354430379747
740	0.7391304347826086
741	0.7757009345794392
743	0.6162790697674418
746	0.7981651376146789
757	0.7831325301204819
759	0.8414634146341463
760	0.6352941176470588
762	0.6447368421052632
763	0.5747126436781609
764	0.6103896103896104
766	0.5869565217391305
767	0.7682926829268293
768	0.6588235294117647
773	0.7142857142857143
775	0.6464646464646465
778	0.8108108108108109
780	0.6352941176470588
783	0.6790123456790124
784	0.8243243243243243
787	0.6707317073170732
788	0.7631578947368421
789	0.6477272727272727
791	0.7215189873417721
792	0.6842105263157895
794	0.6233766233766234
795	0.6555555555555556
799	0.65
801	0.6533333333333333
803	0.6666666666666666
804	0.6172839506172839
808	0.5308641975308642
815	0.6039603960396039
817	0.6578947368421053
818	0.6190476190476191
823	0.7692307692307693
824	0.6708860759493671
835	0.5679012345679012
838	0.7674418604651163
842	0.5795454545454546
844	0.5686274509803921
847	0.7272727272727273
849	0.58
856	0.6666666666666666
871	0.6421052631578947
873	0.5660377358490566
874	0.7
878	0.6699029126213593
883	0.7523809523809524
885	0.693069306930693
903	0.782608695652174
906	0.6909090909090909
910	0.6759259259259259
913	0.8878504672897196
921	0.6238532110091743
932	0.6262626262626263
940	0.7142857142857143
942	0.7
943	0.7857142857142857
946	0.7009345794392523
950	0.7264150943396226
952	0.6636363636363637
957	0.5545454545454546
958	0.7864077669902912
960	0.7731958762886598
964	0.6037735849056604
970	0.6435643564356436
971	0.6666666666666666
973	0.7428571428571429
974	0.35514018691588783
983	0.7428571428571429
989	0.7155963302752294
995	0.6391752577319587
996	0.6363636363636364
998	0.7238095238095238
1007	0.6851851851851852
1012	0.616822429906542
1014	0.7155963302752294
1029	0.6764705882352942
1032	0.7850467289719626
1034	0.6804123711340206
1043	0.7706422018348624
1045	0.6666666666666666
1046	0.5098039215686274
1053	0.5094339622641509
1055	0.7452830188679245
1056	0.7
1063	0.7142857142857143
1067	0.6836734693877551
1069	0.7333333333333333
1072	0.5979381443298969
1076	0.6788990825688074
1079	0.6138613861386139
1085	0.6842105263157895
1086	0.7238095238095238
1087	0.6238532110091743
1088	0.7878787878787878
1089	0.693069306930693
1093	0.631578947368421
1103	0.7777777777777778
1106	0.6481481481481481
1118	0.6944444444444444
1124	0.7522935779816514
1125	0.5660377358490566
1128	0.5181818181818182
1143	0.5825242718446602
1144	0.6105263157894737
1151	0.8490566037735849
1152	0.78
1158	0.6634615384615384
1173	0.7247706422018348
1185	0.8348623853211009
1203	0.6635514018691588
1207	0.68
1208	0.5294117647058824
1215	0.7962962962962963
1219	0.7064220183486238
1220	0.7222222222222222
1233	0.6944444444444444
1239	0.6388888888888888
1243	0.6055045871559633
1253	0.6363636363636364
1255	0.6818181818181818
1257	0.7037037037037037
1263	0.7798165137614679
1264	0.7570093457943925
1265	0.6788990825688074
1269	0.6880733944954128
1278	0.7614678899082569
1279	0.6095238095238096
1288	0.5151515151515151
1295	0.6804123711340206
1297	0.7314814814814815
1302	0.7314814814814815
1309	0.7222222222222222
1319	0.6770833333333334
1328	0.6697247706422018
1332	0.5660377358490566
1333	0.7264150943396226
1343	0.68
1347	0.7102803738317757
1352	0.7522935779816514
1354	0.6272727272727273
1366	0.43119266055045874
1370	0.7757009345794392
1371	0.7090909090909091
1374	0.5510204081632653
1378	0.64
1384	0.7604166666666666
1387	0.7254901960784313
1390	0.7
1392	0.7722772277227723
1393	0.72
1396	0.5909090909090909
1398	0.7549019607843137
1422	0.7636363636363637
1450	0.6880733944954128
1452	0.8080808080808081
1458	0.7272727272727273
1468	0.5943396226415094
1469	0.7454545454545455
1472	0.594059405940594
1482	0.6422018348623854
1484	0.7142857142857143
1486	0.616822429906542
1491	0.6632653061224489
1492	0.7281553398058253
1499	0.3944954128440367
1503	0.7524752475247525
1504	0.5046728971962616
1509	0.719626168224299
1512	0.6836734693877551
1517	0.6185567010309279
1522	0.7849462365591398
1523	0.8504672897196262
1533	0.6513761467889908
1535	0.69
1539	0.6881720430107527
1567	0.7156862745098039
1573	0.6981132075471698
1579	0.6972477064220184
1582	0.693069306930693
1584	0.6979166666666666
1588	0.6161616161616161
1590	0.44642857142857145
1591	0.6090909090909091
